AirQualityStation,date,type,area,no2,n
STA-PT03095,2019-03-14,industrial,urban,15.195833333333333,24
STA-PT03095,2019-03-15,industrial,urban,32.07083333333333,24
STA-PT03095,2019-03-16,industrial,urban,28.1125,24
STA-PT03095,2019-03-17,industrial,urban,6.070833333333333,24
STA-PT03095,2019-03-18,industrial,urban,9.666666666666666,24
STA-PT03095,2019-03-19,industrial,urban,19.829166666666666,24
STA-PT03095,2019-03-20,industrial,urban,13.554166666666667,24
STA-PT03095,2019-03-21,industrial,urban,19.979166666666668,24
STA-PT03095,2019-03-22,industrial,urban,17.341666666666665,24
STA-PT03095,2019-03-23,industrial,urban,11.625,24
STA-PT03095,2019-03-24,industrial,urban,8.7875,24
STA-PT03095,2019-03-25,industrial,urban,12.5,24
STA-PT03095,2019-03-26,industrial,urban,14.369565217391305,23
STA-PT03095,2019-03-27,industrial,urban,15.641666666666667,24
STA-PT03095,2019-03-28,industrial,urban,21.35,24
STA-PT03095,2019-03-29,industrial,urban,24.7375,24
STA-PT03095,2019-03-30,industrial,urban,25.0625,24
STA-PT03095,2019-03-31,industrial,urban,14.454166666666666,24
STA-PT03095,2019-04-01,industrial,urban,16.045833333333334,24
STA-PT03095,2019-04-02,industrial,urban,19.770833333333332,24
STA-PT03095,2019-04-03,industrial,urban,7.1125,24
STA-PT03095,2019-04-04,industrial,urban,8.925,24
STA-PT03095,2019-04-05,industrial,urban,7.795833333333333,24
STA-PT03095,2019-04-06,industrial,urban,5.883333333333333,24
STA-PT03095,2019-04-07,industrial,urban,4.770833333333333,24
STA-PT03095,2019-04-08,industrial,urban,13.145833333333332,24
STA-PT03095,2019-04-09,industrial,urban,6.508333333333334,24
STA-PT03095,2019-04-10,industrial,urban,8.983333333333333,24
STA-PT03095,2019-04-11,industrial,urban,9.566666666666666,24
STA-PT03095,2019-04-12,industrial,urban,13.958333333333334,24
STA-PT03095,2019-04-13,industrial,urban,12.858333333333334,24
STA-PT03095,2019-04-14,industrial,urban,6.770833333333333,24
STA-PT03095,2019-04-15,industrial,urban,10.891666666666667,24
STA-PT03095,2019-04-16,industrial,urban,14.858333333333333,24
STA-PT03095,2019-04-17,industrial,urban,8.483333333333333,24
STA-PT03095,2019-04-18,industrial,urban,11.975,24
STA-PT03095,2019-04-19,industrial,urban,18.1,24
STA-PT03095,2019-04-20,industrial,urban,7.908333333333333,24
STA-PT03095,2019-04-21,industrial,urban,5.470833333333333,24
STA-PT03095,2019-04-22,industrial,urban,9.770833333333334,24
STA-PT03095,2019-04-23,industrial,urban,6.654166666666667,24
STA-PT03095,2019-04-24,industrial,urban,6.531818181818181,22
STA-PT03095,2019-04-25,industrial,urban,3.3772727272727274,22
STA-PT03095,2019-04-26,industrial,urban,7.75,24
STA-PT03095,2019-04-27,industrial,urban,5.541666666666667,24
STA-PT03095,2019-04-28,industrial,urban,7.6125,24
STA-PT03095,2019-04-29,industrial,urban,15.541666666666666,24
STA-PT03095,2019-04-30,industrial,urban,11.933333333333334,24
STA-PT03095,2019-05-01,industrial,urban,5.504166666666666,24
STA-PT03095,2019-05-02,industrial,urban,15.720833333333333,24
STA-PT03095,2019-05-03,industrial,urban,20.166666666666668,24
STA-PT03095,2019-05-04,industrial,urban,12.8875,24
STA-PT03095,2019-05-05,industrial,urban,8.325,24
STA-PT03095,2019-05-06,industrial,urban,7.3,23
STA-PT03095,2019-05-07,industrial,urban,8.8,24
STA-PT03095,2019-05-08,industrial,urban,11.579166666666667,24
STA-PT03095,2019-05-09,industrial,urban,8.6,24
STA-PT03095,2019-05-10,industrial,urban,9.952173913043477,23
STA-PT03095,2019-05-11,industrial,urban,9.116666666666667,24
STA-PT03095,2019-05-12,industrial,urban,9.054166666666667,24
STA-PT03095,2019-05-13,industrial,urban,15.258333333333333,24
STA-PT03095,2019-05-14,industrial,urban,30.175,24
STA-PT03095,2019-05-15,industrial,urban,20.558333333333334,24
STA-PT03095,2019-05-16,industrial,urban,6.270833333333333,24
STA-PT03095,2019-05-17,industrial,urban,5.7875,24
STA-PT03095,2019-05-18,industrial,urban,5.516666666666667,24
STA-PT03095,2019-05-19,industrial,urban,8.020833333333334,24
STA-PT03095,2019-05-20,industrial,urban,10.558333333333334,24
STA-PT03095,2019-05-21,industrial,urban,11.8375,24
STA-PT03095,2019-05-22,industrial,urban,15.75,24
STA-PT03095,2019-05-23,industrial,urban,8.295833333333334,24
STA-PT03095,2019-05-24,industrial,urban,7.2375,24
STA-PT03095,2019-05-25,industrial,urban,7.258333333333333,24
STA-PT03095,2019-05-26,industrial,urban,8.233333333333333,24
STA-PT03095,2019-05-27,industrial,urban,7.233333333333333,24
STA-PT03095,2019-05-28,industrial,urban,11.475,24
STA-PT03095,2019-05-29,industrial,urban,15.508333333333333,24
STA-PT03095,2019-05-30,industrial,urban,16.8,24
STA-PT03095,2019-05-31,industrial,urban,22.179166666666667,24
STA-PT03095,2019-06-01,industrial,urban,18.820833333333333,24
STA-PT03095,2019-06-02,industrial,urban,16.516666666666666,24
STA-PT03095,2019-06-03,industrial,urban,13.079166666666666,24
STA-PT03095,2019-06-04,industrial,urban,8.666666666666666,24
STA-PT03095,2019-06-05,industrial,urban,7.091666666666667,24
STA-PT03095,2019-06-06,industrial,urban,10.908333333333333,24
STA-PT03095,2019-06-07,industrial,urban,8.433333333333334,24
STA-PT03095,2019-06-08,industrial,urban,6.120833333333334,24
STA-PT03095,2019-06-09,industrial,urban,6.7625,24
STA-PT03095,2019-06-10,industrial,urban,5.554166666666667,24
STA-PT03095,2019-06-11,industrial,urban,7.408333333333333,24
STA-PT03095,2019-06-12,industrial,urban,8.395833333333334,24
STA-PT03095,2019-06-13,industrial,urban,6.8125,24
STA-PT03095,2019-06-14,industrial,urban,9.458333333333334,24
STA-PT03095,2019-06-15,industrial,urban,8.833333333333334,24
STA-PT03095,2019-06-16,industrial,urban,7.38,20
STA-PT03095,2019-06-17,industrial,urban,12.0625,24
STA-PT03095,2019-06-18,industrial,urban,7.033333333333333,24
STA-PT03095,2019-06-19,industrial,urban,9.375,24
STA-PT03095,2019-06-20,industrial,urban,7.925,24
STA-PT03095,2019-06-21,industrial,urban,10.679166666666667,24
STA-PT03095,2019-06-22,industrial,urban,12.075,24
STA-PT03095,2019-06-23,industrial,urban,8.2375,24
STA-PT03095,2019-06-24,industrial,urban,18.095833333333335,24
STA-PT03095,2019-06-25,industrial,urban,19.008333333333333,24
STA-PT03095,2019-06-26,industrial,urban,13.770833333333334,24
STA-PT03095,2019-06-27,industrial,urban,12.183333333333334,24
STA-PT03095,2019-06-28,industrial,urban,11.854166666666666,24
STA-PT03095,2019-06-29,industrial,urban,6.904166666666667,24
STA-PT03095,2019-06-30,industrial,urban,5.116666666666666,24
STA-PT03095,2019-07-01,industrial,urban,6.2,24
STA-PT03095,2019-07-02,industrial,urban,8.354166666666666,24
STA-PT03095,2019-07-03,industrial,urban,8.983333333333333,24
STA-PT03095,2019-07-04,industrial,urban,8.7625,24
STA-PT03095,2019-07-05,industrial,urban,9.0625,24
STA-PT03095,2019-07-06,industrial,urban,8.054166666666667,24
STA-PT03095,2019-07-07,industrial,urban,9.170833333333334,24
STA-PT03095,2019-07-08,industrial,urban,9.845833333333333,24
STA-PT03095,2019-07-09,industrial,urban,12.778260869565218,23
STA-PT03095,2019-07-10,industrial,urban,14.995833333333334,24
STA-PT03095,2019-07-11,industrial,urban,16.595833333333335,24
STA-PT03095,2019-07-12,industrial,urban,16.6,24
STA-PT03095,2019-07-13,industrial,urban,5.975,24
STA-PT03095,2019-07-14,industrial,urban,6.233333333333333,24
STA-PT03095,2019-07-15,industrial,urban,8.616666666666667,24
STA-PT03095,2019-07-16,industrial,urban,8.420833333333333,24
STA-PT03095,2019-07-17,industrial,urban,7.716666666666667,24
STA-PT03095,2019-07-18,industrial,urban,8.1125,24
STA-PT03095,2019-07-19,industrial,urban,10.65,24
STA-PT03095,2019-07-20,industrial,urban,4.825,24
STA-PT03095,2019-07-21,industrial,urban,7.308333333333334,24
STA-PT03095,2019-07-22,industrial,urban,19.545833333333334,24
STA-PT03095,2019-07-23,industrial,urban,13.6,24
STA-PT03095,2019-07-24,industrial,urban,15.604166666666666,24
STA-PT03095,2019-07-25,industrial,urban,8.7875,24
STA-PT03095,2019-07-26,industrial,urban,6.3,24
STA-PT03095,2019-07-27,industrial,urban,8.029166666666667,24
STA-PT03095,2019-07-28,industrial,urban,7.05,24
STA-PT03095,2019-07-29,industrial,urban,6.404166666666667,24
STA-PT03095,2019-07-30,industrial,urban,6.116666666666666,24
STA-PT03095,2019-07-31,industrial,urban,11.016666666666667,24
STA-PT03095,2019-08-01,industrial,urban,10.795833333333333,24
STA-PT03095,2019-08-02,industrial,urban,10.3125,24
STA-PT03095,2019-08-03,industrial,urban,8.029166666666667,24
STA-PT03095,2019-08-04,industrial,urban,6.683333333333334,24
STA-PT03095,2019-08-05,industrial,urban,9.679166666666667,24
STA-PT03095,2019-08-06,industrial,urban,9.595833333333333,24
STA-PT03095,2019-08-07,industrial,urban,11.991666666666667,24
STA-PT03095,2019-08-08,industrial,urban,6.595833333333333,24
STA-PT03095,2019-08-09,industrial,urban,11.2875,24
STA-PT03095,2019-08-10,industrial,urban,8.379166666666666,24
STA-PT03095,2019-08-11,industrial,urban,6.9,24
STA-PT03095,2019-08-12,industrial,urban,6.895833333333333,24
STA-PT03095,2019-08-13,industrial,urban,8.175,24
STA-PT03095,2019-08-14,industrial,urban,7.3125,24
STA-PT03095,2019-08-15,industrial,urban,5.8875,24
STA-PT03095,2019-08-16,industrial,urban,8.820833333333333,24
STA-PT03095,2019-08-17,industrial,urban,5.795833333333333,24
STA-PT03095,2019-08-18,industrial,urban,6.983333333333333,24
STA-PT03095,2019-08-19,industrial,urban,6.266666666666667,24
STA-PT03095,2019-08-20,industrial,urban,11.1625,24
STA-PT03095,2019-08-21,industrial,urban,21.529166666666665,24
STA-PT03095,2019-08-22,industrial,urban,27.170833333333334,24
STA-PT03095,2019-08-23,industrial,urban,33.50833333333333,24
STA-PT03095,2019-08-24,industrial,urban,15.133333333333333,24
STA-PT03095,2019-08-25,industrial,urban,8.083333333333334,24
STA-PT03095,2019-08-26,industrial,urban,13.604166666666666,24
STA-PT03095,2019-08-27,industrial,urban,8.429166666666667,24
STA-PT03095,2019-08-28,industrial,urban,10.766666666666666,24
STA-PT03095,2019-08-29,industrial,urban,11.304166666666667,24
STA-PT03095,2019-08-30,industrial,urban,21.141666666666666,24
STA-PT03095,2019-08-31,industrial,urban,11.129166666666666,24
STA-PT03095,2019-09-01,industrial,urban,7.370833333333334,24
STA-PT03095,2019-09-02,industrial,urban,20.316666666666666,24
STA-PT03095,2019-09-03,industrial,urban,33.458333333333336,24
STA-PT03095,2019-09-04,industrial,urban,29.7125,24
STA-PT03095,2019-09-05,industrial,urban,22.225,24
STA-PT03095,2019-09-06,industrial,urban,16.925,24
STA-PT03095,2019-09-07,industrial,urban,18.279166666666665,24
STA-PT03095,2019-09-08,industrial,urban,15.425,24
STA-PT03095,2019-09-09,industrial,urban,19.791666666666668,24
STA-PT03095,2019-09-10,industrial,urban,5.191666666666666,24
STA-PT03095,2019-09-11,industrial,urban,13.304166666666667,24
STA-PT03095,2019-09-12,industrial,urban,16.37391304347826,23
STA-PT03095,2019-09-13,industrial,urban,10.4125,24
STA-PT03095,2019-09-14,industrial,urban,9.6125,24
STA-PT03095,2019-09-15,industrial,urban,15.433333333333334,24
STA-PT03095,2019-09-16,industrial,urban,11.295833333333333,24
STA-PT03095,2019-09-17,industrial,urban,19.716666666666665,24
STA-PT03095,2019-09-18,industrial,urban,18.7125,24
STA-PT03095,2019-09-19,industrial,urban,14.6,24
STA-PT03095,2019-09-20,industrial,urban,17.729166666666668,24
STA-PT03095,2019-09-21,industrial,urban,9.604166666666666,24
STA-PT03095,2019-09-22,industrial,urban,15.895833333333334,24
STA-PT03095,2019-09-23,industrial,urban,25.575,24
STA-PT03095,2019-09-24,industrial,urban,19.541666666666668,24
STA-PT03095,2019-09-25,industrial,urban,8.954166666666667,24
STA-PT03095,2019-09-26,industrial,urban,9.0375,24
STA-PT03095,2019-09-27,industrial,urban,8.6125,24
STA-PT03095,2019-09-28,industrial,urban,11.608333333333333,24
STA-PT03095,2019-09-29,industrial,urban,8.216666666666667,24
STA-PT03095,2019-09-30,industrial,urban,16.366666666666667,24
STA-PT03095,2019-10-01,industrial,urban,15.0375,24
STA-PT03095,2019-10-02,industrial,urban,11.129166666666666,24
STA-PT03095,2019-10-03,industrial,urban,15.083333333333334,24
STA-PT03095,2019-10-04,industrial,urban,16.704166666666666,24
STA-PT03095,2019-10-05,industrial,urban,6.970833333333333,24
STA-PT03095,2019-10-06,industrial,urban,6.545833333333333,24
STA-PT03095,2019-10-07,industrial,urban,15.7875,24
STA-PT03095,2019-10-08,industrial,urban,12.991666666666667,24
STA-PT03095,2019-10-09,industrial,urban,7.325,24
STA-PT03095,2019-10-10,industrial,urban,25.520833333333332,24
STA-PT03095,2019-10-11,industrial,urban,43.25,24
STA-PT03095,2019-10-12,industrial,urban,18.866666666666667,24
STA-PT03095,2019-10-13,industrial,urban,6.504166666666666,24
STA-PT03095,2019-10-14,industrial,urban,12.808333333333334,24
STA-PT03095,2019-10-15,industrial,urban,23.2,24
STA-PT03095,2019-10-16,industrial,urban,18.8,24
STA-PT03095,2019-10-17,industrial,urban,10.479166666666666,24
STA-PT03095,2019-10-18,industrial,urban,17.870833333333334,24
STA-PT03095,2019-10-19,industrial,urban,9.525,24
STA-PT03095,2019-10-20,industrial,urban,9.1,24
STA-PT03095,2019-10-21,industrial,urban,26.443478260869565,23
STA-PT03095,2019-10-22,industrial,urban,14.845833333333333,24
STA-PT03095,2019-10-23,industrial,urban,12.325,24
STA-PT03095,2019-10-24,industrial,urban,30.170833333333334,24
STA-PT03095,2019-10-25,industrial,urban,32.979166666666664,24
STA-PT03095,2019-10-26,industrial,urban,27.629166666666666,24
STA-PT03095,2019-10-27,industrial,urban,19.2375,24
STA-PT03095,2019-10-28,industrial,urban,18.641666666666666,24
STA-PT03095,2019-10-29,industrial,urban,17.570833333333333,24
STA-PT03095,2019-10-30,industrial,urban,17.1625,24
STA-PT03095,2019-10-31,industrial,urban,21.9875,24
STA-PT03095,2019-11-01,industrial,urban,8.933333333333334,24
STA-PT03095,2019-11-02,industrial,urban,7.6125,24
STA-PT03095,2019-11-03,industrial,urban,8.270833333333334,24
STA-PT03095,2019-11-04,industrial,urban,10.7875,24
STA-PT03095,2019-11-05,industrial,urban,14.545833333333333,24
STA-PT03095,2019-11-06,industrial,urban,20.783333333333335,24
STA-PT03095,2019-11-07,industrial,urban,13.804166666666667,24
STA-PT03095,2019-11-08,industrial,urban,13.370833333333334,24
STA-PT03095,2019-11-09,industrial,urban,24.591666666666665,24
STA-PT03095,2019-11-10,industrial,urban,7.554166666666666,24
STA-PT03095,2019-11-11,industrial,urban,11.608333333333333,24
STA-PT03095,2019-11-12,industrial,urban,16.833333333333332,24
STA-PT03095,2019-11-13,industrial,urban,14.821739130434782,23
STA-PT03095,2019-11-14,industrial,urban,10.733333333333334,24
STA-PT03095,2019-11-15,industrial,urban,14.2,24
STA-PT03095,2019-11-16,industrial,urban,14.862499999999999,24
STA-PT03095,2019-11-17,industrial,urban,9.2,24
STA-PT03095,2019-11-18,industrial,urban,12.858333333333333,24
STA-PT03095,2019-11-19,industrial,urban,35.8,24
STA-PT03095,2019-11-20,industrial,urban,25.116666666666667,24
STA-PT03095,2019-11-21,industrial,urban,25.1125,24
STA-PT03095,2019-11-22,industrial,urban,9.095652173913043,23
STA-PT03095,2019-11-23,industrial,urban,19.34583333333333,24
STA-PT03095,2019-11-24,industrial,urban,16.2,21
STA-PT03095,2019-11-25,industrial,urban,22.6125,16
STA-PT03095,2019-11-26,industrial,urban,9.654166666666667,24
STA-PT03095,2019-11-27,industrial,urban,23.082608695652173,23
STA-PT03095,2019-11-28,industrial,urban,15.295833333333333,24
STA-PT03095,2019-11-29,industrial,urban,24.435294117647057,17
STA-PT03095,2019-11-30,industrial,urban,20.994444444444444,18
STA-PT03095,2019-12-01,industrial,urban,6.45,24
STA-PT03095,2019-12-02,industrial,urban,6.985714285714286,21
STA-PT03095,2019-12-03,industrial,urban,7.579166666666667,24
STA-PT03095,2019-12-04,industrial,urban,22.347368421052632,19
STA-PT03095,2019-12-05,industrial,urban,14.204166666666666,24
STA-PT03095,2019-12-06,industrial,urban,18.258333333333333,24
STA-PT03095,2019-12-07,industrial,urban,31.941666666666666,24
STA-PT03095,2019-12-08,industrial,urban,25.995833333333334,24
STA-PT03095,2019-12-09,industrial,urban,27.441666666666666,24
STA-PT03095,2019-12-10,industrial,urban,29.8,24
STA-PT03095,2019-12-11,industrial,urban,23.616666666666667,24
STA-PT03095,2019-12-12,industrial,urban,19.3625,24
STA-PT03095,2019-12-13,industrial,urban,19.375,24
STA-PT03095,2019-12-14,industrial,urban,15.995833333333334,24
STA-PT03095,2019-12-15,industrial,urban,7.233333333333333,24
STA-PT03095,2019-12-16,industrial,urban,16.195833333333333,24
STA-PT03095,2019-12-17,industrial,urban,23.670833333333334,24
STA-PT03095,2019-12-18,industrial,urban,7.266666666666667,24
STA-PT03095,2019-12-19,industrial,urban,4.1,24
STA-PT03095,2019-12-20,industrial,urban,6.229166666666667,24
STA-PT03095,2019-12-21,industrial,urban,3.9916666666666667,24
STA-PT03095,2019-12-22,industrial,urban,11.4875,24
STA-PT03095,2019-12-23,industrial,urban,11.970833333333333,24
STA-PT03095,2019-12-24,industrial,urban,9.025,24
STA-PT03095,2019-12-25,industrial,urban,14.25,24
STA-PT03095,2019-12-26,industrial,urban,20.295833333333334,24
STA-PT03095,2019-12-27,industrial,urban,14.429166666666667,24
STA-PT03095,2019-12-28,industrial,urban,13.058333333333334,24
STA-PT03095,2019-12-29,industrial,urban,15.141666666666667,24
STA-PT03095,2019-12-30,industrial,urban,23.03333333333333,24
STA-PT03095,2019-12-31,industrial,urban,19.954166666666666,24
STA-PT03095,2020-01-01,industrial,urban,18.0125,24
STA-PT03095,2020-01-02,industrial,urban,14.325,24
STA-PT03095,2020-01-03,industrial,urban,28.204166666666666,24
STA-PT03095,2020-01-04,industrial,urban,18.9625,24
STA-PT03095,2020-01-05,industrial,urban,10.570833333333333,24
STA-PT03095,2020-01-06,industrial,urban,24.433333333333334,24
STA-PT03095,2020-01-07,industrial,urban,28.316666666666666,24
STA-PT03095,2020-01-08,industrial,urban,32.358333333333334,24
STA-PT03095,2020-01-09,industrial,urban,18.72083333333333,24
STA-PT03095,2020-01-10,industrial,urban,14.858333333333334,24
STA-PT03095,2020-01-11,industrial,urban,17.3875,24
STA-PT03095,2020-01-12,industrial,urban,22.091666666666665,24
STA-PT03095,2020-01-13,industrial,urban,31.52916666666667,24
STA-PT03095,2020-01-14,industrial,urban,18.9625,24
STA-PT03095,2020-01-15,industrial,urban,7.658333333333333,24
STA-PT03095,2020-01-16,industrial,urban,13.916666666666666,24
STA-PT03095,2020-01-17,industrial,urban,27.95,24
STA-PT03095,2020-01-18,industrial,urban,8.079166666666667,24
STA-PT03095,2020-01-19,industrial,urban,4.879166666666666,24
STA-PT03095,2020-01-20,industrial,urban,5.8125,24
STA-PT03095,2020-01-21,industrial,urban,8.341666666666667,24
STA-PT03095,2020-01-22,industrial,urban,9.404166666666667,24
STA-PT03095,2020-01-23,industrial,urban,19.483333333333334,24
STA-PT03095,2020-01-24,industrial,urban,16.0125,24
STA-PT03095,2020-01-25,industrial,urban,11.5,24
STA-PT03095,2020-01-26,industrial,urban,20.47083333333333,24
STA-PT03095,2020-01-27,industrial,urban,9.808333333333334,24
STA-PT03095,2020-01-28,industrial,urban,14.991666666666667,24
STA-PT03095,2020-01-29,industrial,urban,13.545833333333333,24
STA-PT03095,2020-01-30,industrial,urban,11.9625,24
STA-PT03095,2020-01-31,industrial,urban,12.0375,24
STA-PT03095,2020-02-01,industrial,urban,12.491666666666667,24
STA-PT03095,2020-02-02,industrial,urban,13.904166666666667,24
STA-PT03095,2020-02-03,industrial,urban,20.691666666666666,24
STA-PT03095,2020-02-04,industrial,urban,24.504166666666666,24
STA-PT03095,2020-02-05,industrial,urban,24.791666666666668,24
STA-PT03095,2020-02-06,industrial,urban,18.454166666666666,24
STA-PT03095,2020-02-07,industrial,urban,22.8125,24
STA-PT03095,2020-02-08,industrial,urban,11.383333333333333,24
STA-PT03095,2020-02-09,industrial,urban,15.2,24
STA-PT03095,2020-02-10,industrial,urban,28.582608695652173,23
STA-PT03095,2020-02-11,industrial,urban,21.65,24
STA-PT03095,2020-02-12,industrial,urban,26.408333333333335,24
STA-PT03095,2020-02-13,industrial,urban,24.78333333333333,24
STA-PT03095,2020-02-14,industrial,urban,22.695833333333333,24
STA-PT03095,2020-02-15,industrial,urban,19.125,24
STA-PT03095,2020-02-16,industrial,urban,11.308333333333334,24
STA-PT03095,2020-02-17,industrial,urban,7.854166666666667,24
STA-PT03095,2020-02-18,industrial,urban,5.891666666666667,24
STA-PT03095,2020-02-19,industrial,urban,16.0875,24
STA-PT03095,2020-02-20,industrial,urban,16.4875,24
STA-PT03095,2020-02-21,industrial,urban,19.479166666666668,24
STA-PT03095,2020-02-22,industrial,urban,16.766666666666666,24
STA-PT03095,2020-02-23,industrial,urban,18.0625,24
STA-PT03095,2020-02-24,industrial,urban,19.766666666666666,24
STA-PT03095,2020-02-25,industrial,urban,7.0375000000000005,24
STA-PT03095,2020-02-26,industrial,urban,9.295833333333333,24
STA-PT03095,2020-02-27,industrial,urban,18.608333333333334,24
STA-PT03095,2020-02-28,industrial,urban,12.5,24
STA-PT03095,2020-02-29,industrial,urban,6.870833333333334,24
STA-PT03095,2020-03-01,industrial,urban,4.675,24
STA-PT03095,2020-03-02,industrial,urban,6.8625,24
STA-PT03095,2020-03-03,industrial,urban,11.2875,24
STA-PT03095,2020-03-04,industrial,urban,11.245833333333334,24
STA-PT03095,2020-03-05,industrial,urban,6.945833333333334,24
STA-PT03095,2020-03-06,industrial,urban,5.229166666666667,24
STA-PT03095,2020-03-07,industrial,urban,7.3375,24
STA-PT03095,2020-03-08,industrial,urban,10.7375,24
STA-PT03095,2020-03-09,industrial,urban,10.6125,24
STA-PT03095,2020-03-10,industrial,urban,20.170833333333334,24
STA-PT03095,2020-03-11,industrial,urban,15.370833333333334,24
STA-PT03095,2020-03-12,industrial,urban,10.591666666666667,24
STA-PT03095,2020-03-13,industrial,urban,8.05,24
STA-PT03095,2020-03-14,industrial,urban,10.225,24
STA-PT03095,2020-03-15,industrial,urban,6.545833333333333,24
STA-PT03095,2020-03-16,industrial,urban,4.6875,24
STA-PT03095,2020-03-17,industrial,urban,5.45,24
STA-PT03095,2020-03-18,industrial,urban,7.016666666666667,24
STA-PT03095,2020-03-19,industrial,urban,9.6,24
STA-PT03095,2020-03-20,industrial,urban,10.066666666666666,24
STA-PT03095,2020-03-21,industrial,urban,6.845833333333333,24
STA-PT03095,2020-03-22,industrial,urban,4.95,24
STA-PT03095,2020-03-23,industrial,urban,6.379166666666666,24
STA-PT03095,2020-03-24,industrial,urban,5.9875,24
STA-PT03095,2020-03-25,industrial,urban,6.908333333333333,24
STA-PT03095,2020-03-26,industrial,urban,5.0375,24
STA-PT03095,2020-03-27,industrial,urban,6.720833333333333,24
STA-PT03095,2020-03-28,industrial,urban,5.979166666666667,24
STA-PT03095,2020-03-29,industrial,urban,6.595833333333333,24
STA-PT03095,2020-03-30,industrial,urban,8.6,24
STA-PT03095,2020-03-31,industrial,urban,5.558333333333334,24
STA-PT03095,2020-04-01,industrial,urban,8.7125,24
STA-PT03095,2020-04-02,industrial,urban,9.4125,24
STA-PT03095,2020-04-03,industrial,urban,13.666666666666666,24
STA-PT03095,2020-04-04,industrial,urban,7.783333333333333,24
STA-PT03095,2020-04-05,industrial,urban,3.595833333333333,24
STA-PT03095,2020-04-06,industrial,urban,7.1,24
STA-PT03095,2020-04-07,industrial,urban,6.241666666666666,24
STA-PT03095,2020-04-08,industrial,urban,8.841666666666667,24
STA-PT03095,2020-04-09,industrial,urban,7.354166666666667,24
STA-PT03095,2020-04-10,industrial,urban,4.6375,24
STA-PT03095,2020-04-11,industrial,urban,3.3125,24
STA-PT03095,2020-04-12,industrial,urban,2.6791666666666667,24
STA-PT03095,2020-04-13,industrial,urban,4.9125,24
STA-PT03095,2020-04-14,industrial,urban,6.079166666666667,24
STA-PT03095,2020-04-15,industrial,urban,5.133333333333334,24
STA-PT03095,2020-04-16,industrial,urban,4.5,24
STA-PT03095,2020-04-17,industrial,urban,5.1125,24
STA-PT03095,2020-04-18,industrial,urban,6,24
STA-PT03095,2020-04-19,industrial,urban,2.4375,24
STA-PT03095,2020-04-20,industrial,urban,6.020833333333333,24
STA-PT03095,2020-04-21,industrial,urban,4.25,24
STA-PT03095,2020-04-22,industrial,urban,4.841666666666667,24
STA-PT03095,2020-04-23,industrial,urban,7.1875,24
STA-PT03095,2020-04-24,industrial,urban,7.45,24
STA-PT03095,2020-04-25,industrial,urban,3.8583333333333334,24
STA-PT03095,2020-04-26,industrial,urban,3.995833333333333,24
STA-PT03095,2020-04-27,industrial,urban,8.0125,24
STA-PT03095,2020-04-28,industrial,urban,8.25,24
STA-PT03095,2020-04-29,industrial,urban,5.4625,24
STA-PT03095,2020-04-30,industrial,urban,4.395833333333333,24
STA-PT03095,2020-05-01,industrial,urban,3.075,24
STA-PT03095,2020-05-02,industrial,urban,5.154166666666667,24
STA-PT03095,2020-05-03,industrial,urban,4.845833333333333,24
STA-PT03095,2020-05-04,industrial,urban,5.104166666666667,24
STA-PT03095,2020-05-05,industrial,urban,5.370833333333334,24
STA-PT03095,2020-05-06,industrial,urban,6.083333333333333,24
STA-PT03095,2020-05-07,industrial,urban,7.654166666666667,24
STA-PT03095,2020-05-08,industrial,urban,6.7625,24
STA-PT03095,2020-05-09,industrial,urban,4.15,24
STA-PT03095,2020-05-10,industrial,urban,2.8125,24
STA-PT03095,2020-05-11,industrial,urban,5.108333333333333,24
STA-PT03095,2020-05-12,industrial,urban,6.416666666666667,24
STA-PT03095,2020-05-13,industrial,urban,6.891666666666667,24
STA-PT03095,2020-05-14,industrial,urban,5.9625,24
STA-PT03095,2020-05-15,industrial,urban,8.708333333333334,24
STA-PT03095,2020-05-16,industrial,urban,6.175,24
STA-PT03095,2020-05-17,industrial,urban,5.925,24
STA-PT03095,2020-05-18,industrial,urban,8.583333333333334,24
STA-PT03095,2020-05-19,industrial,urban,10.6,24
STA-PT03095,2020-05-20,industrial,urban,10.022727272727273,22
STA-PT03095,2020-05-21,industrial,urban,11.55,24
STA-PT03095,2020-05-22,industrial,urban,7.2625,24
STA-PT03095,2020-05-23,industrial,urban,5.0375,24
STA-PT03095,2020-05-24,industrial,urban,5.7125,24
STA-PT03095,2020-05-25,industrial,urban,11.429166666666667,24
STA-PT03095,2020-05-26,industrial,urban,14.633333333333333,24
STA-PT03095,2020-05-27,industrial,urban,13.883333333333333,24
STA-PT03095,2020-05-28,industrial,urban,12.645833333333334,24
STA-PT03095,2020-05-29,industrial,urban,14.308333333333334,24
STA-PT03095,2020-05-30,industrial,urban,9.525,24
STA-PT03095,2020-05-31,industrial,urban,7.0625,24
STA-PT03095,2020-06-01,industrial,urban,9.525,24
STA-PT03095,2020-06-02,industrial,urban,6.25,24
STA-PT03095,2020-06-03,industrial,urban,7.0125,24
STA-PT03095,2020-06-04,industrial,urban,9.283333333333333,24
STA-PT03095,2020-06-05,industrial,urban,7.4625,24
STA-PT03095,2020-06-06,industrial,urban,5.179166666666666,24
STA-PT03095,2020-06-07,industrial,urban,3.2041666666666666,24
STA-PT03095,2020-06-08,industrial,urban,5.0375000000000005,24
STA-PT03095,2020-06-09,industrial,urban,6.254166666666666,24
